epoch_s,name,response_time_ms,success
1776387769.038590,/collect,292.7,1
1776387769.031484,/collect,377.32,1
1776387770.033172,/collect,306.02,1
1776387770.034440,/collect,311.22,1
1776387770.423164,/collect,336.55,1
1776387770.676444,/collect,279.34,1
1776387771.136260,/collect,330.83,1
1776387771.661775,/collect,280.33,1
1776387771.940139,/collect,288.96,1
1776387772.119072,/collect,571.11,1
1776387772.166783,/collect,548.02,1
1776387773.047420,/collect,248.54,1
1776387773.358629,/collect,311.77,1
1776387773.406082,/collect,300.07,1
1776387773.665090,/collect,274.54,1
1776387774.232583,/collect,279.42,1
1776387774.656723,/collect,284.13,1
1776387774.758498,/collect,279.46,1
1776387775.054478,/collect,289.98,1
1776387775.358113,/collect,344.96,1
1776387775.958157,/collect,290.88,1
1776387775.946808,/collect,361.05,1
1776387776.403553,/collect,287.47,1
1776387776.610059,/collect,286.69,1
1776387777.020344,/collect,267.55,1
1776387777.285868,/collect,287.14,1
1776387777.954848,/collect,287.56,1
1776387778.029495,/collect,286.6,1
1776387778.112181,/collect,293.18,1
1776387778.247028,/collect,286.21,1
1776387779.194537,/collect,410.66,1
1776387779.262291,/collect,463.98,1
1776387779.515206,/collect,290.99,1
1776387779.900853,/collect,248.22,1
1776387780.479885,/collect,278.88,1
1776387780.528762,/collect,283.58,1
1776387780.655693,/collect,327.68,1
1776387780.909034,/collect,286.34,1
1776387781.844661,/collect,282.57,1
1776387782.149778,/collect,282.64,1
1776387782.252644,/collect,315.62,1
1776387782.254680,/collect,338.55,1
1776387783.512406,/collect,280.63,1
1776387783.523920,/collect,282.06,1
1776387783.742754,/collect,288.66,1
1776387784.019671,/collect,286.62,1
1776387784.626096,/collect,288.64,1
1776387784.729611,/collect,291.72,1
1776387785.126703,/collect,298.59,1
1776387785.290284,/collect,284.36,1
1776387786.130071,/collect,296.93,1
1776387786.165550,/collect,274.43,1
1776387786.180168,/collect,325.88,1
1776387787.030056,/collect,251.51,1
1776387787.337182,/collect,283.69,1
1776387787.641429,/collect,308.95,1
1776387787.828254,/collect,362.8,1
1776387787.917968,/collect,289.54,1
1776387788.757629,/collect,229.64,1
1776387789.094567,/collect,311.05,1
1776387789.152295,/collect,262.85,1
1776387789.696885,/collect,308.91,1
